x,y
0,0
0.0,1.6
0.064,2.96
0.1728,4.113440000000001
0.31141760000000007,5.089512000000001
-1.2609896000000003,2.7913186880000005
-0.9601884124800002,4.023060468800001
-0.6552377318560001,5.058008934979201
0,0.8092814295966722
0.03237125718386689,2.2878892151571715
0.11903113721257372,3.5434109825962414
0.24291290593453732,4.607138089718302
0.3907614936330888,5.506350860023176
0.5524013039890525,6.264767771274375
0.7201318192416697,6.902956553423657
0.8882303084923655,7.438707797640442
1.0525440741241283,7.887372415654681
1.2101573596316961,8.262164790341515
1.3591203473006022,8.57443377740502
1.4982296463017126,8.833903896902243
1.6268513552325454,9.048889126514839
1.744779217008257,9.22648170332831
1.8521216025901508,9.372718279148733
1.9492120933675774,9.492725673172817
2.0365393062893533,9.590848338462191
2.114692343884438,9.670759515441288
2.1843188729194236,9.735557894369716
2.2460933577562985,9.787851455297481
0,1.566056232847597
0.06264224931390389,2.931147797920458
0.8113250460206427,1.1597624563225248
0.20303473086721058,0.9292875014827731
0.2097510212964399,2.381772987025669
0.2735592875830007,3.616116998119961
0.377170074370349,4.662757076898647
0.5071048462907425,5.548256712389035
0.6529693878426925,6.29573401167905
0.8068533401334508,6.925255134413485
-1.6391956669208159,3.3091323978016605
-1.260951020970627,4.478330364808244
-0.8926751532327032,5.457018850925833
-0.5404931262107644,6.274173029416266
-0.20845223610249908,6.954666800052257
-1.8499038152340865,3.082082681707922
0,0.4931332290732675
0.13807730414051492,0.5583519749775842
0.13969978751854104,2.069076086565326
0.2015078628533729,3.353126682079785
0.3054067507085584,4.442097365253682
0.4372796327124219,5.363566490437288
-1.3070713609712106,2.8805589434200605
-0.9957882990887265,4.1007579563459
-0.6823897359715814,5.125475794857564
-0.3750122437815415,5.9839500150677924
-0.07940240661159856,6.7013580025588855
-1.75823356198763,3.056036207042287
-1.3722570794077937,4.267960118465449
1.4008673950814952,1.1075235877856813
1.235038229330698,2.485360353814569
1.1491969090836762,3.663154771569156
1.123343563583891,4.667713679470436
1.141550576225125,5.522622885006515
1.1912229051916168,6.248567429206533
1.2624821665811354,6.863633398617887
1.3476551775386805,7.3835891021619595
1.4408504649943568,7.822144529736118
1.537608676434648,8.191188831675925
1.6346149282364877,8.501006159867151
1.7294629353957005,8.760470638757619
1.8204623206366501,8.977221525528147
1.9064818335622786,9.15781980387346
1.9868223506828753,9.30788755994995
0,1.4892620095919922
-0.387208122493918,1.9276376421102384
-0.25202139843542076,3.2539803206934597
-0.08405897584236924,4.375964128526857
0.10358843567506044,5.322931868281524
0.30096744505506234,6.120348550612293
0.5006362703212948,6.790257570218246
0.6971511325818305,7.351693483872658
-1.7720100792905251,3.377717326945806
-1.371099874319114,4.541940131075556
-0.9837572879282246,5.515493106386987
-0.6155739704835114,6.327519431946069
-0.27013709763314186,7.003014475973499
0.05050404605076941,7.5633677884828
0.345463150682466,8.02684245836835
-2.017886409039278,3.445361865498004
-1.577388973063466,4.609273042034875
-1.156409705422551,5.580977644652183
-0.7597091438230811,6.390087386171258
-0.39014927680276856,7.061962643998493
-0.04914837952241358,7.61827421847083
0.26295484614478165,8.077499020881103
0.5466115800583085,8.455355973903146
0.8028340820056881,8.765188114615341
1.0330164942894484,9.018296534142813
1.2387958815117437,9.224231394249813
2.396965408163186,2.975902463813008
0.47370787864316444,1.7774275974375504
-0.36738959960513023,2.099986883524189
-0.22828168432339316,3.3996844349797657
-0.05805205427569357,4.498863037105737
0.13061027534988995,5.426355663710904
0.3280729605958426,6.207177903140273
0.5271491326320772,6.862978299245398
0.7225958947070815,7.412445589053306
0.9107043340631515,7.871674914907025
1.08896568054996,8.254495504308446
0,1.3207192806893513
-0.34338701297923135,1.8905582417516573
-0.21625663136228032,3.220709986008078
-0.05498973721761516,4.346253753361358
0.12710887349948144,5.296515279845859
0.3199031536683936,6.096953632929001
0.5157958259352946,6.769614461842915
0.709211030518717,7.333540459529065
0.896170994322072,7.805140949378957
1.0739509831489196,8.198522967199231
1.2407992543645507,8.52578648279339
1.3957108255216037,8.7972865401998
1.5382456633013553,9.021865126148965
1.6683834188521105,9.207055530694566
1.7864081272520766,9.359261864336297
1.892817382737717,9.48391625959577
1.9882514257108903,9.585616125346895
2.0734383568681327,9.668243649516425
2.1491523493185696,9.735069567814236
2.2161822796333537,9.788843038669356
2.275308659235125,9.831869291683619
2.327287132017201,9.86607655156167
2.3728371242770874,9.893073583546732
2.414135034751522,3.4312753123632582
2.189265792033324,4.4200186141187086
-0.7113516812641995,3.0759352272737805
0.9679646158262886,0.9932730174170155
0.8625008441490258,2.405563480171412
0,0.3848901568274259
0.015395606273097035,1.927156633303312
0.09017253066426496,3.2374673140568913
-0.8237069955219388,2.332982491145297
-0.6068316465478361,3.61598339729438
-0.37116756367388537,4.697859153562137
-0.1275780629803171,5.608026983074771
0.1158797257897213,6.371926058132768
-1.6335248299565754,3.0284760697208446
-1.2673570626742554,4.239545652460981
-0.9076716771746778,5.254308087098805
-0.5613486021145239,6.102468741120971
-0.23304756215250647,6.8095523740374055
0.07429166713186575,7.397441420417895
0.3590455738788017,7.884853540669935
0.6205828794237789,8.287763686614293
2.227486400338435,2.5904148334376127
1.9969800336251744,3.7127531524084336
1.8459431546777354,4.675960978202162
1.7560901206041617,5.500729105284728
1.7127057667249266,6.205376134667853
-1.2708566416686564,3.3591050759736607
-1.1275386480868832,2.0467060891304145
-0.8765396073086341,3.384801721684328
-0.6096665973449659,4.512143047724024
-0.33773088583426003,5.459708254459219
-0.06868292278075225,6.254261251723706
0.19178996570530887,6.91886938087638
0.4397762460845678,7.473367375116711
0.6727445041765511,7.934771219005821
0.8892236773103013,8.317645755987886
1.0885459559532715,8.634429945497292
1.2706412603801724,8.895723615434568
1.4358740159405294,9.110539422704175
1.5849144904576171,9.286523548660927
1.7186382588354117,9.430148436743483
1.8380484574798392,9.546880640878545
-2.1145792751324537,4.123064886213643
-1.6324697884140398,5.189188324286895
-1.1800317871804582,6.076108867180423
-0.7599826644161725,6.811893808590579
-0.3735095124101235,7.4205090438786385
-0.020662723793459403,7.922373067793249
0.2993316074872895,8.334843616576
0.5878256110272361,8.672643809790108
0.846557521764755,8.948234213880502
1.0775032620552618,9.172136780927836
1.282763243984086,9.35321613330645
1.464477402718731,9.498923183551119
1.6247627196529661,9.6155056099097
-2.175078914645929,4.089106659700317
-1.685252811061027,5.162743817331107
-1.2259551367086288,6.055742357173882
-0.7998321719153791,6.796419209066144
-0.4080005777654265,7.408949614582838
-0.05044250651729898,7.913927195506028
0.27368095728053704,8.328855816440816
0.5657830463460891,8.668580205683472
0.8276587976215146,8.945661852977107
1.0613364520973718,9.17070622312568
1.2689642332077933,9.352646831572933
1.4527254714895417,9.498991237508681
2.4418087257789995,3.0974665195893643
2.199436077695724,4.135174192619799
-0.6352580745420029,3.0156086202463728
-0.41934501855084755,4.188677650191097
-0.18889615976057653,5.1771498034044665
0.046524256339688624,6.00813317928422
0.2798709450601041,6.705052232138
0.5060923925866085,7.288099559514896
0.7217025160792131,7.774640929884196
0.924432775862699,8.179576689758399
1.11295092707363,8.515662875260132
1.2866348030229906,8.793795406888167
1.4453913988450686,9.023260703734021
1.589513117167669,9.211955942220115
1.719564387281323,9.36658202620039
1.8362930102371404,9.492812146779078
2.3825434495625712,3.195711097888635
0.5374175899744322,1.8264319603795407
0.529862229893449,3.1309704627236323
0.575621713918377,4.240130404119349
0.6588836729953944,5.181085974944712
0.7672945610438737,5.977567731783189
0.8913030861586202,6.650240789573957
1.0236172548177853,7.217052547691518
1.1587567685027782,7.6935499753450785
1.2926852522411645,8.093167208303205
1.4225091527371179,8.427484716968078
1.5462321685052731,8.70646164331338
1.6625558089620174,8.938643110076162
1.7707181620207613,9.131344411206257
1.8703642141658974,9.290814023044488
1.9614421429627922,9.42237735102118
2.0441209155592204,9.53056306264949
2.1187253007313167,9.619213766629697
2.185685056286807,9.691582689605989
2.2454956054280255,9.750417883913617
2.2986879799703663,9.798035377109452
2.3458061980591896,9.836382551344219
2.38739057040408,9.867092920720218
0,1.5787348673152348
0.0631493946926094,2.9419246372179497
0.171353970977436,4.098109965847553
0.30957527396472273,5.076539312131322
-1.2579851663611992,2.7880409616807773
-0.976487683309242,1.9240324233066952
0,0.30784518772907127
0.01231380750916285,1.8616684095697107
0.08493347276557686,3.1819255958338877
0.19947047568409584,4.301239417548182
0.34159948103340876,5.248074685888591
0.5002825463139411,6.0471995037639665
0.6671281445174086,6.720108276346814
0.8358632538936699,7.285406909114094
1.0019000421741833,7.759161342591234
1.161981489551705,8.155211139515583
1.3138927116995727,8.485450209006176
1.456226813304884,8.760076969187267
1.588195870076642,8.987816351276981
